# scan = 141
# date = 8/6/2018
# time = 9:10:12 AM
# proposal = 21521
# experiment = Defects, Disorder and Magnetism in Fe-Ge-Te
# experiment_number = 660
# command = scan 2theta 5 11 0.1 preset time 5
# builtin_command = scan 2theta 5 11 0.1 preset time 5
# users = Andrew May, Stuart Calder, Binod Rai
# local_contact = Stuart Calder
# scan_title = Mg-HE (Pos1), 2.41 A, op-op-21,1.5 K COOLING- short scans number 25
# monochromator = 
# analyzer = 
# sense = -+-
# collimation = 48-40-40-120
# samplename = Fe5GeTe2
# sampletype = powder
# samplemosaic = 30.000000
# latticeconstants = 5.000000,5.000000,5.000000,90.000000,90.000000,90.000000
# ubmatrix = 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
# mode = 3
# ubconf = UB04Aug2018_122258PM.ini
# preset_type = normal 
# preset_channel = time
# preset_value = 5.000000
# def_x = 2theta
# def_y = monitor
# col_headers = 
#   Pt.     2theta       time    monitor   detector     anode1     anode2     anode3     anode4     anode5     anode6     anode7     anode8     anode9    anode10    anode11    anode12    anode13    anode14    anode15    anode16    anode17    anode18    anode19    anode20    anode21    anode22    anode23    anode24    anode25    anode26    anode27    anode28    anode29    anode30    anode31    anode32    anode33    anode34    anode35    anode36    anode37    anode38    anode39    anode40    anode41    anode42    anode43    anode44         m1       coll   smpl_stk   pgfilter     camrot  colltrans         s1        sgl        sgu slit_pre_bt slit_pre_lf slit_pre_rt slit_pre_tp        stl        stu        vti     sample       temp     temp_2
     14     6.3000      5.000   2851.000   3027.000     70.000     77.000     79.000     64.000     62.000     61.000     66.000     54.000     85.000     65.000     54.000     57.000     57.000     40.000     45.000     51.000     47.000     43.000     54.000     55.000     57.000     69.000     68.000    124.000     75.000     72.000     77.000     52.000     60.000     53.000     42.000     62.000     52.000     74.000     55.000     60.000     60.000    223.000    135.000     82.000    113.000     56.000     57.000     63.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4972     1.5120     1.5000     1.500
     15     6.4000      5.000   2850.000   3026.000     66.000     88.000     56.000     70.000     66.000     57.000     59.000     69.000    104.000     72.000     42.000     61.000     40.000     38.000     41.000     44.000     48.000     53.000     51.000     52.000     57.000     54.000     57.000    137.000     90.000     46.000     73.000     59.000     53.000     38.000     52.000     52.000     59.000     78.000     47.000     50.000     59.000    292.000    133.000     56.000    123.000     73.000     59.000     52.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4970     1.5120     1.5000     1.500
     16     6.5000      5.000   2807.000   3346.000     66.000     80.000     86.000     66.000     82.000     54.000     63.000     48.000    134.000     64.000     51.000     66.000     57.000     36.000     53.000     44.000     70.000     49.000     59.000     55.000     44.000     51.000     68.000    157.000     61.000     59.000    105.000     60.000     59.000     57.000     60.000     64.000     67.000     78.000     68.000     51.000     59.000    413.000    103.000     45.000    158.000     65.000     57.000     54.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4965     1.5119     1.5000     1.500
     17     6.6000      5.000   2868.000   3455.000     75.000     60.000     67.000     68.000     70.000     57.000     57.000     56.000    200.000     72.000     44.000     54.000     54.000     38.000     65.000     55.000     47.000     54.000     51.000     49.000     64.000     59.000     66.000    188.000     59.000     49.000     75.000     46.000     48.000     46.000     48.000     53.000     50.000     62.000     58.000     56.000     82.000    541.000    110.000     61.000    155.000     60.000     64.000     62.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4965     1.5117     1.5000     1.500
     18     6.7000      5.000   2764.000   3770.000     74.000     71.000     71.000     61.000     67.000     53.000     69.000     58.000    220.000     73.000     48.000     60.000     56.000     43.000     63.000     48.000     55.000     47.000     56.000     52.000     47.000     51.000     74.000    266.000     67.000     62.000     94.000     54.000     61.000     43.000     47.000     61.000     57.000     63.000     59.000     51.000     70.000    653.000    112.000     55.000    191.000     69.000     64.000     54.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4958     1.5115     1.5000     1.500
     19     6.8000      5.000   2778.000   4209.000     62.000     61.000     53.000     59.000     83.000     60.000     61.000     65.000    255.000     80.000     53.000     57.000     57.000     41.000     54.000     53.000     62.000     43.000     78.000     42.000     51.000     66.000     59.000    444.000     62.000     52.000     63.000     47.000     57.000     57.000     57.000     69.000     57.000     68.000     59.000     65.000     66.000    900.000    100.000     52.000    218.000     67.000     58.000     36.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4959     1.5106     1.5000     1.500
     20     6.9000      5.000   2825.000   4626.000     71.000     73.000     79.000     59.000     67.000     53.000     58.000     64.000    241.000     68.000     52.000     59.000     53.000     33.000     55.000     50.000     54.000     27.000     49.000     49.000     51.000     53.000     52.000    809.000     49.000     58.000     61.000     58.000     50.000     55.000     46.000     57.000     46.000     55.000     41.000     57.000     79.000   1072.000     94.000     56.000    249.000     54.000     59.000     51.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4962     1.5104     1.5000     1.500
     21     7.0000      5.000   2825.000   5621.000     65.000     67.000     68.000     65.000     67.000     64.000     46.000     42.000    152.000     52.000     48.000     45.000     64.000     40.000     43.000     51.000     54.000     37.000     61.000     51.000     54.000     52.000     65.000   1429.000     66.000     68.000     70.000     50.000     51.000     54.000     51.000     53.000     61.000     55.000     70.000     52.000     69.000   1437.000     98.000     60.000    298.000     65.000     63.000     48.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4964     1.5103     1.5000     1.500
     22     7.1000      5.000   2818.000   7373.000     84.000     62.000     67.000     67.000     69.000     66.000     55.000     49.000    145.000     56.000     53.000     46.000     48.000     48.000     43.000     57.000     61.000     51.000     79.000     58.000     45.000     65.000     70.000   2566.000     77.000     42.000     61.000     51.000     69.000     51.000     53.000     51.000     52.000     55.000     48.000     77.000     86.000   1933.000     84.000     49.000    362.000     62.000     55.000     45.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4964     1.5101     1.5000     1.500
     23     7.2000      5.000   2798.000   8790.000     74.000     89.000     56.000     53.000     81.000     58.000     42.000     51.000    113.000     64.000     48.000     63.000     51.000     54.000     55.000     63.000     55.000     57.000     79.000     46.000     62.000     52.000     71.000   3590.000     67.000     54.000     67.000     49.000     53.000     49.000     52.000     55.000     47.000     76.000     52.000     58.000     68.000   2335.000     91.000     46.000    382.000     64.000     56.000     42.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4961     1.5100     1.5000     1.500
     24     7.3000      5.000   2786.000   9854.000     57.000     83.000     66.000     78.000     90.000     61.000     64.000     83.000     77.000     52.000     57.000     64.000     45.000     39.000     45.000     54.000     57.000     49.000     79.000     59.000     56.000     60.000     66.000   4169.000     63.000     60.000     58.000     54.000     61.000     59.000     46.000     42.000     53.000     54.000     55.000     68.000     91.000   2785.000     84.000     53.000    386.000     66.000     54.000     52.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4972     1.5100     1.5000     1.500
     25     7.4000      5.000   2781.000   9597.000     63.000     66.000     68.000     75.000     73.000     57.000     45.000     58.000     75.000     52.000     50.000     45.000     50.000     54.000     62.000     55.000     43.000     55.000     86.000     43.000     63.000     66.000     59.000   3710.000     75.000     41.000     51.000     50.000     39.000     52.000     56.000     47.000     66.000     54.000     53.000     61.000     78.000   3099.000     65.000     53.000    412.000     70.000     59.000     43.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4976     1.5102     1.5000     1.500
     26     7.5000      5.000   2813.000   8597.000     71.000     76.000     65.000     54.000     57.000     45.000     52.000     46.000     74.000     62.000     48.000     66.000     56.000     47.000     56.000     37.000     49.000     49.000    109.000     65.000     50.000     51.000     69.000   2612.000     70.000     47.000     53.000     55.000     62.000     53.000     55.000     53.000     43.000     48.000     52.000     53.000     82.000   3143.000     87.000     61.000    456.000     55.000     47.000     56.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4983     1.5105     1.5000     1.500
     27     7.6000      5.000   2826.000   7442.000     67.000     62.000     60.000     69.000     59.000     71.000     50.000     58.000     65.000     53.000     58.000     44.000     54.000     39.000     68.000     48.000     62.000     41.000    106.000     57.000     59.000     58.000     72.000   1573.000     58.000     50.000     57.000     52.000     55.000     53.000     46.000     45.000     46.000     55.000     62.000     76.000     90.000   3093.000     61.000     53.000    375.000     56.000     56.000     50.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4987     1.5110     1.5000     1.500
     28     7.7000      5.000   2753.000   6656.000     83.000     62.000     79.000     60.000     74.000     49.000     80.000     66.000     58.000     54.000     39.000     55.000     50.000     35.000     56.000     51.000     55.000     42.000    111.000     70.000     58.000     62.000     86.000    842.000     54.000     48.000     59.000     36.000     50.000     52.000     43.000     56.000     56.000     56.000     52.000     63.000     88.000   2960.000     77.000     54.000    400.000     65.000     61.000     49.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4989     1.5115     1.5000     1.500
     29     7.8000      5.000   2840.000   5961.000     72.000     79.000     82.000     63.000     71.000     42.000     48.000     50.000     68.000     56.000     42.000     65.000     53.000     36.000     55.000     54.000     51.000     54.000     98.000     98.000     76.000     67.000     57.000    454.000     65.000     53.000     41.000     59.000     49.000     43.000     51.000     50.000     49.000     55.000     61.000     55.000     86.000   2699.000     83.000     54.000    341.000     63.000     62.000     51.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4991     1.5120     1.5000     1.500
     30     7.9000      5.000   2724.000   5348.000     55.000     77.000     80.000     61.000     68.000     62.000     61.000     69.000     50.000     52.000     62.000     48.000     49.000     47.000     48.000     60.000     63.000     50.000     83.000     70.000     79.000     63.000     78.000    287.000     75.000     51.000     65.000     46.000     49.000     58.000     38.000     61.000     52.000     66.000     56.000     68.000     95.000   2210.000     85.000     60.000    315.000     64.000     65.000     47.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4993     1.5126     1.5000     1.500
     31     8.0000      5.000   2760.000   4356.000     64.000     67.000     55.000     66.000     61.000     60.000     54.000     53.000     48.000     57.000     51.000     58.000     48.000     48.000     58.000     55.000     52.000     37.000     83.000     39.000    127.000     61.000     57.000    198.000     79.000     45.000     59.000     34.000     44.000     51.000     54.000     50.000     32.000     56.000     54.000     63.000     91.000   1576.000     56.000     47.000    266.000     52.000     50.000     40.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4993     1.5131     1.5000     1.500
     32     8.1000      5.000   2842.000   3933.000     67.000     67.000     74.000     62.000     72.000     74.000     44.000     53.000     66.000     56.000     63.000     58.000     60.000     31.000     42.000     46.000     50.000     55.000     56.000     49.000    173.000     59.000     63.000    161.000     81.000     60.000     56.000     48.000     59.000     53.000     50.000     41.000     41.000     56.000     52.000     61.000    101.000   1063.000     82.000     50.000    224.000     61.000     52.000     41.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4994     1.5135     1.5000     1.500
     33     8.2000      5.000   2742.000   3608.000     63.000     59.000     85.000     63.000     60.000     67.000     60.000     63.000     64.000     54.000     54.000     65.000     38.000     40.000     35.000     44.000     45.000     43.000     62.000     48.000    168.000     71.000     90.000    129.000    145.000     49.000     65.000     48.000     49.000     49.000     46.000     50.000     44.000     59.000     49.000     65.000     84.000    766.000     76.000     57.000    176.000     57.000     57.000     47.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4997     1.5140     1.5000     1.500
     34     8.3000      5.000   2870.000   3566.000     71.000     71.000     70.000     73.000     70.000     69.000     49.000     64.000     62.000     46.000     48.000     75.000     51.000     39.000     57.000     50.000     60.000     43.000     65.000     54.000    158.000     75.000     75.000    149.000    203.000     71.000     63.000     57.000     56.000     65.000     41.000     60.000     48.000     63.000     69.000     67.000     89.000    532.000     78.000     53.000    143.000     61.000     57.000     46.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4996     1.5144     1.5000     1.500
     35     8.4000      5.000   2885.000   3298.000     55.000     92.000     57.000     67.000     57.000     71.000     60.000     64.000     60.000     67.000     40.000     74.000     56.000     38.000     46.000     45.000     56.000     62.000     46.000     47.000    117.000     76.000     76.000    112.000    301.000     72.000     74.000     54.000     60.000     37.000     48.000     57.000     45.000     54.000     51.000     54.000    132.000    317.000     67.000     59.000    107.000     65.000     51.000     52.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4997     1.5147     1.5000     1.500
     36     8.5000      5.000   2787.000   3143.000     56.000     66.000     58.000     64.000     60.000     68.000     68.000     69.000     61.000     61.000     55.000     66.000     49.000     35.000     44.000     44.000     72.000     49.000     51.000     63.000     97.000     59.000     91.000    113.000    292.000     50.000     50.000     47.000     43.000     57.000     51.000     40.000     69.000     70.000     75.000     63.000    104.000    228.000     58.000     59.000     85.000     74.000     58.000     51.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4998     1.5151     1.5000     1.500
     37     8.6000      5.000   2771.000   3033.000     69.000     66.000     66.000     70.000     64.000     46.000     58.000     76.000     60.000     52.000     51.000     74.000     46.000     44.000     53.000     42.000     54.000     52.000     54.000     48.000     64.000     47.000    101.000    105.000    269.000     50.000     57.000     44.000     65.000     56.000     46.000     44.000     58.000     52.000     46.000     62.000    111.000    215.000     85.000     69.000     80.000     63.000     51.000     48.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4997     1.5154     1.5000     1.500
     38     8.7000      5.000   2897.000   3204.000     70.000     61.000     64.000     77.000     82.000     53.000     51.000     66.000     48.000     57.000     68.000     65.000     44.000     53.000     60.000     46.000     58.000     61.000     57.000     63.000     68.000     60.000     97.000    104.000    233.000     57.000     63.000     52.000     41.000     63.000     61.000     69.000     79.000     72.000     75.000     76.000    131.000    201.000     54.000     72.000     85.000     62.000     66.000     59.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4998     1.5158     1.5000     1.500
     39     8.8000      5.000   2845.000   2976.000     68.000     68.000     72.000     63.000     65.000     61.000     57.000     55.000     53.000     62.000     57.000     62.000     53.000     45.000     57.000     55.000     65.000     47.000     67.000     54.000     48.000     50.000     95.000     90.000    174.000     55.000     41.000     50.000     52.000     66.000     46.000     52.000     65.000     57.000     66.000     74.000    177.000    153.000     65.000     89.000     67.000     45.000     60.000     53.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.4999     1.5161     1.5000     1.500
     40     8.9000      5.000   2748.000   2884.000     53.000     60.000     76.000     60.000     74.000     61.000     61.000     66.000     52.000     48.000     47.000     62.000     41.000     45.000     50.000     51.000     64.000     46.000     49.000     49.000     60.000     74.000    118.000     85.000     89.000     45.000     56.000     49.000     52.000     38.000     64.000     51.000     82.000     56.000     47.000     72.000    187.000    141.000     79.000     79.000     79.000     60.000     61.000     45.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.5000     1.5164     1.5000     1.500
     41     9.0000      5.000   2846.000   2940.000     69.000     64.000     74.000     66.000     53.000     67.000     68.000     70.000     59.000     54.000     49.000     55.000     44.000     48.000     57.000     43.000     52.000     52.000     60.000     39.000     71.000     70.000    112.000     88.000     84.000     59.000     56.000     48.000     49.000     59.000     49.000     52.000     68.000     64.000     54.000     72.000    231.000    133.000     62.000     85.000     58.000     62.000     66.000     45.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.5001     1.5166     1.5000     1.500
     42     9.1000      5.000   2774.000   2984.000     56.000     65.000     62.000     68.000     70.000     67.000     65.000     84.000     57.000     47.000     55.000     47.000     58.000     44.000     38.000     52.000     44.000     49.000     48.000     37.000     60.000     51.000    130.000     81.000     73.000     64.000     57.000     69.000     51.000     62.000     53.000     60.000     68.000     50.000     65.000     61.000    279.000    139.000     48.000     98.000     79.000     70.000     60.000     43.000     9.4500     0.0000   -60.0000     0.0000   180.0000   -80.0000   -25.0006     0.0000     0.0000    28.0000     6.5000     6.5000    28.0000     0.0000    -0.7500     1.5001     1.5169     1.5000     1.500
